id,value,nearTokenId,createdAt
2430315,299000,btc.omft.near,2026-02-13 1:21:28
2430320,31225,btc.omft.near,2026-02-13 1:21:28
2430323,305844,btc.omft.near,2026-02-13 1:21:28
2430319,1542600,btc.omft.near,2026-02-13 1:21:28
2430325,9000000,btc.omft.near,2026-02-13 1:21:28
2430326,144519410,btc.omft.near,2026-02-13 1:21:28
2430327,97600,btc.omft.near,2026-02-13 1:21:28
2430328,33905,btc.omft.near,2026-02-13 1:21:28
2430329,200000,btc.omft.near,2026-02-13 1:21:28
2430330,20000,btc.omft.near,2026-02-13 1:21:28
2430333,92540755,btc.omft.near,2026-02-13 1:21:28
2430332,1840000,btc.omft.near,2026-02-13 1:21:28
2430335,233000,btc.omft.near,2026-02-13 1:21:28
2430336,463401,btc.omft.near,2026-02-13 1:21:28
2430337,20000,btc.omft.near,2026-02-13 1:21:28
2430338,13700000,btc.omft.near,2026-02-13 1:21:29
2430341,4312530,btc.omft.near,2026-02-13 1:21:29
2430342,1965154,btc.omft.near,2026-02-13 1:21:29
2430343,243679,btc.omft.near,2026-02-13 1:21:29
2430316,15173,btc.omft.near,2026-02-13 1:21:28
2430317,1648500,btc.omft.near,2026-02-13 1:21:28
2430318,600000,btc.omft.near,2026-02-13 1:21:28
2430321,221828,btc.omft.near,2026-02-13 1:21:28
2430322,587000,btc.omft.near,2026-02-13 1:21:28
2430324,1120000,btc.omft.near,2026-02-13 1:21:28
2430331,458433,btc.omft.near,2026-02-13 1:21:28
2430334,20000,btc.omft.near,2026-02-13 1:21:28
2430339,1493517,btc.omft.near,2026-02-13 1:21:29
2430340,110000,btc.omft.near,2026-02-13 1:21:29
2430344,35456,btc.omft.near,2026-02-13 1:21:29
2430345,40000000,btc.omft.near,2026-02-13 1:21:29
2430469,21800,btc.omft.near,2026-02-13 1:33:52
2430470,64987,btc.omft.near,2026-02-13 1:33:52
2430471,558864,btc.omft.near,2026-02-13 1:33:52
2430473,398000,btc.omft.near,2026-02-13 1:33:52
2430474,46160,btc.omft.near,2026-02-13 1:33:52
2430475,10000000,btc.omft.near,2026-02-13 1:33:52
2430476,77500,btc.omft.near,2026-02-13 1:33:52
2430477,946096,btc.omft.near,2026-02-13 1:33:52
2430478,50000,btc.omft.near,2026-02-13 1:33:52
2430479,48206,btc.omft.near,2026-02-13 1:33:52
2430480,64987,btc.omft.near,2026-02-13 1:33:52
2430472,303662,btc.omft.near,2026-02-13 1:33:52
2430481,191363,btc.omft.near,2026-02-13 1:33:52
2430482,23500,btc.omft.near,2026-02-13 1:33:52
2430483,63834,btc.omft.near,2026-02-13 1:33:52
2430484,18012,btc.omft.near,2026-02-13 1:33:52
2430622,49529,btc.omft.near,2026-02-13 1:49:04
2430624,61898,btc.omft.near,2026-02-13 1:49:05
2430626,120117,btc.omft.near,2026-02-13 1:49:05
2430627,360000,btc.omft.near,2026-02-13 1:49:05
2430625,15505,btc.omft.near,2026-02-13 1:49:05
2430628,130878,btc.omft.near,2026-02-13 1:49:05
2430629,22808,btc.omft.near,2026-02-13 1:49:05
2430630,12443,btc.omft.near,2026-02-13 1:49:06
2430631,370000,btc.omft.near,2026-02-13 1:49:07
2430632,98800,btc.omft.near,2026-02-13 1:49:10
2430633,75009,btc.omft.near,2026-02-13 1:49:10
2430634,16495000,btc.omft.near,2026-02-13 1:49:11
2430635,113504,btc.omft.near,2026-02-13 1:49:12
2430636,18166,btc.omft.near,2026-02-13 1:49:12
2430730,149631,btc.omft.near,2026-02-13 1:57:31
2430731,4460615,btc.omft.near,2026-02-13 1:57:31
2430733,168437,btc.omft.near,2026-02-13 1:57:31
2430737,682275,btc.omft.near,2026-02-13 1:57:31
2430732,1100000,btc.omft.near,2026-02-13 1:57:31
2430734,54207284,btc.omft.near,2026-02-13 1:57:31
2430735,700000,btc.omft.near,2026-02-13 1:57:31
2430736,1200000,btc.omft.near,2026-02-13 1:57:31
2430738,30841,btc.omft.near,2026-02-13 1:57:31
2430815,79140,btc.omft.near,2026-02-13 2:04:26
2430816,31000,btc.omft.near,2026-02-13 2:04:26
2430817,3500000,btc.omft.near,2026-02-13 2:04:26
2430818,21977,btc.omft.near,2026-02-13 2:04:26
2430819,48000,btc.omft.near,2026-02-13 2:04:26
2430877,14928,btc.omft.near,2026-02-13 2:12:00
2430880,10298822,btc.omft.near,2026-02-13 2:12:00
2430881,30000,btc.omft.near,2026-02-13 2:12:00
2430882,1000000,btc.omft.near,2026-02-13 2:12:00
2430883,277520,btc.omft.near,2026-02-13 2:12:00
2430884,85810,btc.omft.near,2026-02-13 2:12:00
2430885,28322,btc.omft.near,2026-02-13 2:12:00
2430878,30127,btc.omft.near,2026-02-13 2:12:00
2430879,14936,btc.omft.near,2026-02-13 2:12:00
2430886,27103534,btc.omft.near,2026-02-13 2:12:00
2430887,4950813,btc.omft.near,2026-02-13 2:12:01
2430888,39300,btc.omft.near,2026-02-13 2:12:01
2430889,62209,btc.omft.near,2026-02-13 2:12:01
2430997,1487250,btc.omft.near,2026-02-13 2:24:29
2430998,133966,btc.omft.near,2026-02-13 2:24:29
2430999,2010000,btc.omft.near,2026-02-13 2:24:29
2431004,1350000,btc.omft.near,2026-02-13 2:24:29
2431000,850000,btc.omft.near,2026-02-13 2:24:29
2431001,1315000,btc.omft.near,2026-02-13 2:24:29
2431002,1418889,btc.omft.near,2026-02-13 2:24:29
2431003,18106,btc.omft.near,2026-02-13 2:24:29
2431005,75000,btc.omft.near,2026-02-13 2:24:29
2431006,5300000,btc.omft.near,2026-02-13 2:24:29
2431572,650000,btc.omft.near,2026-02-13 3:34:55
2431573,51452,btc.omft.near,2026-02-13 3:34:55
2431574,115000,btc.omft.near,2026-02-13 3:34:55
2431575,60000,btc.omft.near,2026-02-13 3:34:55
2431571,14912,btc.omft.near,2026-02-13 3:34:55
2431576,20000,btc.omft.near,2026-02-13 3:34:55
2431577,45688,btc.omft.near,2026-02-13 3:34:55
2431578,1250000,btc.omft.near,2026-02-13 3:34:55
2431579,13930,btc.omft.near,2026-02-13 3:34:55
2431580,20007,btc.omft.near,2026-02-13 3:34:55
2431581,158640,btc.omft.near,2026-02-13 3:34:55
2431582,26380000,btc.omft.near,2026-02-13 3:34:55
2431638,10742000,btc.omft.near,2026-02-13 3:41:26
2431639,4000000,btc.omft.near,2026-02-13 3:41:27
2431640,20225,btc.omft.near,2026-02-13 3:41:27
2431641,162107,btc.omft.near,2026-02-13 3:41:28
2431642,1330100,btc.omft.near,2026-02-13 3:41:28
2431643,13881,btc.omft.near,2026-02-13 3:41:28
2431743,8500,btc.omft.near,2026-02-13 3:50:57
2431736,30000,btc.omft.near,2026-02-13 3:50:56
2431737,44672,btc.omft.near,2026-02-13 3:50:56
2431738,30000,btc.omft.near,2026-02-13 3:50:56
2431739,1512000,btc.omft.near,2026-02-13 3:50:56
2431740,7600000,btc.omft.near,2026-02-13 3:50:56
2431741,6000000,btc.omft.near,2026-02-13 3:50:56
2431742,159060,btc.omft.near,2026-02-13 3:50:56
2431744,30834,btc.omft.near,2026-02-13 3:50:57
2431745,1590000,btc.omft.near,2026-02-13 3:50:57
2431746,100000,btc.omft.near,2026-02-13 3:50:57
2431747,81118,btc.omft.near,2026-02-13 3:50:57
2431748,3808262,btc.omft.near,2026-02-13 3:50:57
2431749,3280000,btc.omft.near,2026-02-13 3:50:57
2431750,237099,btc.omft.near,2026-02-13 3:50:57
2431751,107666,btc.omft.near,2026-02-13 3:50:57
2431752,19536,btc.omft.near,2026-02-13 3:50:58
2431754,11181,btc.omft.near,2026-02-13 3:50:58
2431755,15762,btc.omft.near,2026-02-13 3:50:58
2431757,4290000,btc.omft.near,2026-02-13 3:50:58
2431758,2011693,btc.omft.near,2026-02-13 3:50:58
2431756,20805,btc.omft.near,2026-02-13 3:50:58
2431759,1981126,btc.omft.near,2026-02-13 3:50:58
2431760,43249,btc.omft.near,2026-02-13 3:50:59
2431761,20000,btc.omft.near,2026-02-13 3:50:59
2431762,68600,btc.omft.near,2026-02-13 3:50:59
2431763,160000,btc.omft.near,2026-02-13 3:51:00
2431765,147731,btc.omft.near,2026-02-13 3:51:00
2431766,743000,btc.omft.near,2026-02-13 3:51:00
2431767,19000,btc.omft.near,2026-02-13 3:51:00
2431768,202887,btc.omft.near,2026-02-13 3:51:01
2431769,48590,btc.omft.near,2026-02-13 3:51:01
2431770,20000,btc.omft.near,2026-02-13 3:51:02
2431771,2200000,btc.omft.near,2026-02-13 3:51:02
2431772,23900000,btc.omft.near,2026-02-13 3:51:02
2431773,47000,btc.omft.near,2026-02-13 3:51:02
2432025,730000,btc.omft.near,2026-02-13 4:12:55
2432026,327235736,btc.omft.near,2026-02-13 4:12:55
2432027,10000,btc.omft.near,2026-02-13 4:12:55
2432028,39399,btc.omft.near,2026-02-13 4:12:55
2432029,82887,btc.omft.near,2026-02-13 4:12:55
2432030,80000,btc.omft.near,2026-02-13 4:12:55
2432031,38494,btc.omft.near,2026-02-13 4:12:55
2432032,29860,btc.omft.near,2026-02-13 4:12:55
2432033,448595,btc.omft.near,2026-02-13 4:12:55
2432034,19000,btc.omft.near,2026-02-13 4:12:55
2432036,448899,btc.omft.near,2026-02-13 4:12:55
2432037,57173,btc.omft.near,2026-02-13 4:12:55
2432038,783285,btc.omft.near,2026-02-13 4:12:55
2432039,39399,btc.omft.near,2026-02-13 4:12:55
2432040,106000,btc.omft.near,2026-02-13 4:12:55
2432041,1210000,btc.omft.near,2026-02-13 4:12:55
2432042,77500,btc.omft.near,2026-02-13 4:12:55
2432043,46323,btc.omft.near,2026-02-13 4:12:55
2432044,26000,btc.omft.near,2026-02-13 4:12:55
2432045,20000,btc.omft.near,2026-02-13 4:12:55
2432046,5417891,btc.omft.near,2026-02-13 4:12:55
2432047,50985,btc.omft.near,2026-02-13 4:12:55
2432048,19181,btc.omft.near,2026-02-13 4:12:55
2432049,5600000,btc.omft.near,2026-02-13 4:12:55
2432050,4970000,btc.omft.near,2026-02-13 4:12:55
2432051,12981,btc.omft.near,2026-02-13 4:12:55
2432052,5500000,btc.omft.near,2026-02-13 4:12:55
2432053,59200,btc.omft.near,2026-02-13 4:12:55
2432054,663139,btc.omft.near,2026-02-13 4:12:55
2432035,74592,btc.omft.near,2026-02-13 4:12:55
2432055,293791,btc.omft.near,2026-02-13 4:12:55
2432077,20000,btc.omft.near,2026-02-13 4:15:01
2432078,60800,btc.omft.near,2026-02-13 4:15:01
2432079,50000,btc.omft.near,2026-02-13 4:15:01
2432126,240400,btc.omft.near,2026-02-13 4:19:30
2432127,21800,btc.omft.near,2026-02-13 4:19:30
2432129,327918,btc.omft.near,2026-02-13 4:19:30
2432125,4075908,btc.omft.near,2026-02-13 4:19:30
2432128,70000,btc.omft.near,2026-02-13 4:19:30
2432130,982577,btc.omft.near,2026-02-13 4:19:30
2432131,323915,btc.omft.near,2026-02-13 4:19:30
2432132,1199543,btc.omft.near,2026-02-13 4:19:30
2432162,17073,btc.omft.near,2026-02-13 4:22:02
2432249,8500,btc.omft.near,2026-02-13 4:31:28
2432242,16658,btc.omft.near,2026-02-13 4:31:28
2432243,142000,btc.omft.near,2026-02-13 4:31:28
2432245,3341006,btc.omft.near,2026-02-13 4:31:28
2432246,2634237,btc.omft.near,2026-02-13 4:31:28
2432247,5600000,btc.omft.near,2026-02-13 4:31:28
2432250,484260,btc.omft.near,2026-02-13 4:31:28
2432241,15020000,btc.omft.near,2026-02-13 4:31:28
2432244,16727,btc.omft.near,2026-02-13 4:31:28
2432248,21972224,btc.omft.near,2026-02-13 4:31:28
2432251,15228100,btc.omft.near,2026-02-13 4:31:28
2432266,40000,btc.omft.near,2026-02-13 4:32:41
2432267,411966,btc.omft.near,2026-02-13 4:32:41
2432268,20326,btc.omft.near,2026-02-13 4:32:44
2432269,189491,btc.omft.near,2026-02-13 4:32:44
2432356,7000,btc.omft.near,2026-02-13 4:41:28
2432348,38352,btc.omft.near,2026-02-13 4:41:28
2432349,22805,btc.omft.near,2026-02-13 4:41:28
2432350,14000,btc.omft.near,2026-02-13 4:41:28
2432351,3200000,btc.omft.near,2026-02-13 4:41:28
2432352,40000,btc.omft.near,2026-02-13 4:41:28
2432353,65426,btc.omft.near,2026-02-13 4:41:28
2432354,72285,btc.omft.near,2026-02-13 4:41:28
2432355,20326,btc.omft.near,2026-02-13 4:41:28
2432357,1600000,btc.omft.near,2026-02-13 4:41:28
2432358,105848,btc.omft.near,2026-02-13 4:41:28
2432475,2790000,btc.omft.near,2026-02-13 4:54:19
2432476,155777,btc.omft.near,2026-02-13 4:54:19
2432477,143354,btc.omft.near,2026-02-13 4:54:19
2432478,17951,btc.omft.near,2026-02-13 4:54:19
2432479,89235,btc.omft.near,2026-02-13 4:54:20
2432489,1080000,btc.omft.near,2026-02-13 4:55:24
2432722,1000,btc.omft.near,2026-02-13 5:20:54
2432710,50000,btc.omft.near,2026-02-13 5:20:54
2432712,55211,btc.omft.near,2026-02-13 5:20:54
2432713,70000,btc.omft.near,2026-02-13 5:20:54
2432714,133676,btc.omft.near,2026-02-13 5:20:54
2432715,1396605,btc.omft.near,2026-02-13 5:20:54
2432716,360000,btc.omft.near,2026-02-13 5:20:54
2432717,845567,btc.omft.near,2026-02-13 5:20:54
2432718,100000,btc.omft.near,2026-02-13 5:20:54
2432719,726524,btc.omft.near,2026-02-13 5:20:54
2432720,575000,btc.omft.near,2026-02-13 5:20:54
2432721,317000,btc.omft.near,2026-02-13 5:20:54
2432723,19000,btc.omft.near,2026-02-13 5:20:54
2432711,2800000,btc.omft.near,2026-02-13 5:20:54
2432724,2089124,btc.omft.near,2026-02-13 5:20:54
2432725,24594,btc.omft.near,2026-02-13 5:20:56
2432782,125390,btc.omft.near,2026-02-13 5:26:00
2432783,500000,btc.omft.near,2026-02-13 5:26:00
2432785,300000,btc.omft.near,2026-02-13 5:26:00
2432786,54564,btc.omft.near,2026-02-13 5:26:00
2432784,318000,btc.omft.near,2026-02-13 5:26:00
2432847,150000,btc.omft.near,2026-02-13 5:31:30
2432848,27700,btc.omft.near,2026-02-13 5:31:30
2432849,300110,btc.omft.near,2026-02-13 5:31:30
2432854,19000,btc.omft.near,2026-02-13 5:31:30
2432850,405751,btc.omft.near,2026-02-13 5:31:30
2432851,137000,btc.omft.near,2026-02-13 5:31:30
2432852,2432431,btc.omft.near,2026-02-13 5:31:30
2432853,163741,btc.omft.near,2026-02-13 5:31:30
2432891,64000,btc.omft.near,2026-02-13 5:34:53
2432892,81762,btc.omft.near,2026-02-13 5:34:53
2432909,444585,btc.omft.near,2026-02-13 5:37:02
2432910,408375,btc.omft.near,2026-02-13 5:37:02
2432911,1939897,btc.omft.near,2026-02-13 5:37:02
2432912,971822,btc.omft.near,2026-02-13 5:37:02
2433026,30000,btc.omft.near,2026-02-13 5:49:05
2433027,830000,btc.omft.near,2026-02-13 5:49:05
2433028,3149000,btc.omft.near,2026-02-13 5:49:05
2433029,3605420,btc.omft.near,2026-02-13 5:49:05
2433030,1462933,btc.omft.near,2026-02-13 5:49:05
2433032,4298304,btc.omft.near,2026-02-13 5:49:05
2433033,600000,btc.omft.near,2026-02-13 5:49:05
2433034,131793,btc.omft.near,2026-02-13 5:49:05
2433035,94500,btc.omft.near,2026-02-13 5:49:05
2433039,36201,btc.omft.near,2026-02-13 5:49:05
2433043,189136,btc.omft.near,2026-02-13 5:49:05
2433031,3268130,btc.omft.near,2026-02-13 5:49:05
2433036,25388,btc.omft.near,2026-02-13 5:49:05
2433037,8740820,btc.omft.near,2026-02-13 5:49:05
2433038,2317998,btc.omft.near,2026-02-13 5:49:05
2433040,167938,btc.omft.near,2026-02-13 5:49:05
2433041,125000,btc.omft.near,2026-02-13 5:49:05
2433042,19209000,btc.omft.near,2026-02-13 5:49:05
2433044,246000,btc.omft.near,2026-02-13 5:49:05
2433045,35253,btc.omft.near,2026-02-13 5:49:05
2433046,128000,btc.omft.near,2026-02-13 5:49:05
2433047,150000,btc.omft.near,2026-02-13 5:49:06
2433097,174000,btc.omft.near,2026-02-13 5:54:17
2433098,53400000,btc.omft.near,2026-02-13 5:54:17
2433099,12503625,btc.omft.near,2026-02-13 5:54:17
2433100,20000,btc.omft.near,2026-02-13 5:54:17
2433101,7800000,btc.omft.near,2026-02-13 5:54:17
2433102,2981405,btc.omft.near,2026-02-13 5:54:18
2433103,17992,btc.omft.near,2026-02-13 5:54:18
2433104,89145,btc.omft.near,2026-02-13 5:54:18
2433105,180000,btc.omft.near,2026-02-13 5:54:18
2433199,200000,btc.omft.near,2026-02-13 6:02:02
2433200,20000,btc.omft.near,2026-02-13 6:02:02
2433204,8224194,btc.omft.near,2026-02-13 6:02:02
2433201,16568,btc.omft.near,2026-02-13 6:02:02
2433202,71258,btc.omft.near,2026-02-13 6:02:02
2433203,50000,btc.omft.near,2026-02-13 6:02:02
2433205,98000,btc.omft.near,2026-02-13 6:02:02
2433206,383596,btc.omft.near,2026-02-13 6:02:02
2433207,509788,btc.omft.near,2026-02-13 6:02:02
2433208,350000,btc.omft.near,2026-02-13 6:02:02
2433286,5008698,btc.omft.near,2026-02-13 6:08:27
2433288,49108,btc.omft.near,2026-02-13 6:08:27
2433289,35521,btc.omft.near,2026-02-13 6:08:27
2433287,266908,btc.omft.near,2026-02-13 6:08:27
2433290,1500000,btc.omft.near,2026-02-13 6:08:27
2433291,500000,btc.omft.near,2026-02-13 6:08:27
2433292,451015,btc.omft.near,2026-02-13 6:08:27
2433293,3029900,btc.omft.near,2026-02-13 6:08:28
2433471,9727508,btc.omft.near,2026-02-13 6:22:59
2433472,222185,btc.omft.near,2026-02-13 6:22:59
2433473,590000,btc.omft.near,2026-02-13 6:22:59
2433474,100000,btc.omft.near,2026-02-13 6:22:59
2433475,45000,btc.omft.near,2026-02-13 6:22:59
2433476,230000,btc.omft.near,2026-02-13 6:22:59
2433477,28319,btc.omft.near,2026-02-13 6:22:59
2433478,895400,btc.omft.near,2026-02-13 6:22:59
2433479,704222,btc.omft.near,2026-02-13 6:22:59
2433619,20000,btc.omft.near,2026-02-13 6:34:57
2433620,2809627,btc.omft.near,2026-02-13 6:34:57
2433621,400000,btc.omft.near,2026-02-13 6:34:57
2433622,1975245,btc.omft.near,2026-02-13 6:34:57
2433623,150714,btc.omft.near,2026-02-13 6:34:57
2433624,2500000,btc.omft.near,2026-02-13 6:34:57
2433625,52438,btc.omft.near,2026-02-13 6:34:57
2433626,38232,btc.omft.near,2026-02-13 6:34:57
2433627,19116,btc.omft.near,2026-02-13 6:34:57
2433628,6898236,btc.omft.near,2026-02-13 6:34:57
2433629,10008373,btc.omft.near,2026-02-13 6:34:57
2433630,56900,btc.omft.near,2026-02-13 6:34:57
2433696,71413,btc.omft.near,2026-02-13 6:40:33
2433699,41712,btc.omft.near,2026-02-13 6:40:33
2433700,40012,btc.omft.near,2026-02-13 6:40:33
2433697,386008,btc.omft.near,2026-02-13 6:40:33
2433698,172198,btc.omft.near,2026-02-13 6:40:33
2433825,12015,btc.omft.near,2026-02-13 6:48:04
2433826,44116,btc.omft.near,2026-02-13 6:48:04
2433827,4900000,btc.omft.near,2026-02-13 6:48:04
2433828,99181,btc.omft.near,2026-02-13 6:48:04
2433829,110000,btc.omft.near,2026-02-13 6:48:05
2433948,1447000,btc.omft.near,2026-02-13 6:55:29
2433949,20950,btc.omft.near,2026-02-13 6:55:29
2433951,40800,btc.omft.near,2026-02-13 6:55:29
2433945,130798,btc.omft.near,2026-02-13 6:55:29
2433946,1020000,btc.omft.near,2026-02-13 6:55:29
2433947,138053,btc.omft.near,2026-02-13 6:55:29
2433950,17054,btc.omft.near,2026-02-13 6:55:29
2433952,35990000,btc.omft.near,2026-02-13 6:55:29
2433953,19181,btc.omft.near,2026-02-13 6:55:29
2433954,500000,btc.omft.near,2026-02-13 6:55:29
2434111,14952,btc.omft.near,2026-02-13 7:08:02
2434112,1730000,btc.omft.near,2026-02-13 7:08:02
2434114,95000,btc.omft.near,2026-02-13 7:08:02
2434115,80000,btc.omft.near,2026-02-13 7:08:02
2434116,97500,btc.omft.near,2026-02-13 7:08:02
2434117,2586465,btc.omft.near,2026-02-13 7:08:02
2434118,100000,btc.omft.near,2026-02-13 7:08:02
2434119,100252,btc.omft.near,2026-02-13 7:08:02
2434120,74363,btc.omft.near,2026-02-13 7:08:02
2434121,5107312,btc.omft.near,2026-02-13 7:08:02
2434110,97176,btc.omft.near,2026-02-13 7:08:02
2434113,23080,btc.omft.near,2026-02-13 7:08:02
2434122,20000,btc.omft.near,2026-02-13 7:08:02
2434239,1004550,btc.omft.near,2026-02-13 7:18:53
2434247,2242266,btc.omft.near,2026-02-13 7:19:06
2434248,26125,btc.omft.near,2026-02-13 7:19:06
2434245,49844,btc.omft.near,2026-02-13 7:19:05
2434246,100000,btc.omft.near,2026-02-13 7:19:06
2434249,1114182,btc.omft.near,2026-02-13 7:19:06
2434540,150000,btc.omft.near,2026-02-13 7:45:14
2434544,20000,btc.omft.near,2026-02-13 7:45:28
2434545,17526,btc.omft.near,2026-02-13 7:45:28
2434542,10000000,btc.omft.near,2026-02-13 7:45:28
2434546,602586,btc.omft.near,2026-02-13 7:45:28
2434547,3715000,btc.omft.near,2026-02-13 7:45:28
2434548,30000,btc.omft.near,2026-02-13 7:45:28
2434550,225000,btc.omft.near,2026-02-13 7:45:28
2434551,990000,btc.omft.near,2026-02-13 7:45:28
2434552,70000,btc.omft.near,2026-02-13 7:45:28
2434553,993000,btc.omft.near,2026-02-13 7:45:28
2434554,248645,btc.omft.near,2026-02-13 7:45:28
2434543,88000,btc.omft.near,2026-02-13 7:45:28
2434549,328350,btc.omft.near,2026-02-13 7:45:28
2434555,44000,btc.omft.near,2026-02-13 7:45:28
2434657,220000,btc.omft.near,2026-02-13 7:53:30
2434658,20000,btc.omft.near,2026-02-13 7:53:30
2434659,3105910,btc.omft.near,2026-02-13 7:53:30
2434660,6052145,btc.omft.near,2026-02-13 7:53:30
2434661,20000,btc.omft.near,2026-02-13 7:53:30
2435034,100000,btc.omft.near,2026-02-13 8:22:31
2435035,10000,btc.omft.near,2026-02-13 8:22:31
2435036,2485000,btc.omft.near,2026-02-13 8:22:31
2435037,15100000,btc.omft.near,2026-02-13 8:22:31
2435038,17767,btc.omft.near,2026-02-13 8:22:31
2435041,475681,btc.omft.near,2026-02-13 8:22:31
2435042,17308,btc.omft.near,2026-02-13 8:22:31
2435043,10000000,btc.omft.near,2026-02-13 8:22:31
2435045,138186,btc.omft.near,2026-02-13 8:22:31
2435046,45000,btc.omft.near,2026-02-13 8:22:31
2435047,14934,btc.omft.near,2026-02-13 8:22:31
2435048,10000000,btc.omft.near,2026-02-13 8:22:31
2435049,3028000,btc.omft.near,2026-02-13 8:22:31
2435050,26000,btc.omft.near,2026-02-13 8:22:31
2435052,85679325,btc.omft.near,2026-02-13 8:22:31
2435053,90000,btc.omft.near,2026-02-13 8:22:31
2435055,350000,btc.omft.near,2026-02-13 8:22:31
2435056,600000,btc.omft.near,2026-02-13 8:22:31
2435057,993000,btc.omft.near,2026-02-13 8:22:31
2435058,30000,btc.omft.near,2026-02-13 8:22:31
2435039,14956,btc.omft.near,2026-02-13 8:22:31
2435040,138000,btc.omft.near,2026-02-13 8:22:31
2435044,600000,btc.omft.near,2026-02-13 8:22:31
2435059,20000,btc.omft.near,2026-02-13 8:22:31
2435061,3213385,btc.omft.near,2026-02-13 8:22:31
2435062,15824,btc.omft.near,2026-02-13 8:22:31
2435063,10000000,btc.omft.near,2026-02-13 8:22:31
2435064,800000,btc.omft.near,2026-02-13 8:22:31
2435051,128895,btc.omft.near,2026-02-13 8:22:31
2435054,138810,btc.omft.near,2026-02-13 8:22:31
2435060,1300000,btc.omft.near,2026-02-13 8:22:31
2435131,8500,btc.omft.near,2026-02-13 8:28:16
2435133,67395,btc.omft.near,2026-02-13 8:28:20
2435134,50000,btc.omft.near,2026-02-13 8:28:23
2435135,497500,btc.omft.near,2026-02-13 8:28:23
2435136,14952,btc.omft.near,2026-02-13 8:28:23
2435137,11504,btc.omft.near,2026-02-13 8:28:23
2435138,1565000,btc.omft.near,2026-02-13 8:28:24
2435139,370000,btc.omft.near,2026-02-13 8:28:24
2435140,100000,btc.omft.near,2026-02-13 8:28:24
2435141,1000000,btc.omft.near,2026-02-13 8:28:24
2435142,149000,btc.omft.near,2026-02-13 8:28:24
2435143,641000,btc.omft.near,2026-02-13 8:28:24
2435144,120000,btc.omft.near,2026-02-13 8:28:24
2435292,7000,btc.omft.near,2026-02-13 8:39:04
2435291,35000,btc.omft.near,2026-02-13 8:39:04
2435293,84165,btc.omft.near,2026-02-13 8:39:04
2435294,22217,btc.omft.near,2026-02-13 8:39:04
2435295,41840000,btc.omft.near,2026-02-13 8:39:04
2435296,14995000,btc.omft.near,2026-02-13 8:39:04
2435297,48000,btc.omft.near,2026-02-13 8:39:04
2435298,950000,btc.omft.near,2026-02-13 8:39:04
2435299,71775,btc.omft.near,2026-02-13 8:39:04
2435300,30000000,btc.omft.near,2026-02-13 8:39:04
2435301,20683,btc.omft.near,2026-02-13 8:39:04
2435302,142634,btc.omft.near,2026-02-13 8:39:04
2435303,38693,btc.omft.near,2026-02-13 8:39:04
2435304,35887,btc.omft.near,2026-02-13 8:39:04
2435305,31725,btc.omft.near,2026-02-13 8:39:04
2435306,324488,btc.omft.near,2026-02-13 8:39:04
2435307,5203622,btc.omft.near,2026-02-13 8:39:04
2435308,152565,btc.omft.near,2026-02-13 8:39:04
2435309,1800000,btc.omft.near,2026-02-13 8:39:04
2435310,1534185,btc.omft.near,2026-02-13 8:39:04
2435311,30182,btc.omft.near,2026-02-13 8:39:05
2435370,30157,btc.omft.near,2026-02-13 8:42:21
2435371,30734,btc.omft.near,2026-02-13 8:42:21
2435372,62199,btc.omft.near,2026-02-13 8:42:21
2435373,32000,btc.omft.near,2026-02-13 8:42:21
2435374,68952,btc.omft.near,2026-02-13 8:42:21
2435375,104000,btc.omft.near,2026-02-13 8:42:21
2435376,255000,btc.omft.near,2026-02-13 8:42:21
2435377,230000,btc.omft.near,2026-02-13 8:42:21
2435378,35667,btc.omft.near,2026-02-13 8:42:21
2435995,100000000,btc.omft.near,2026-02-13 9:17:32
2435996,12590000,btc.omft.near,2026-02-13 9:17:32
2435997,15000000,btc.omft.near,2026-02-13 9:17:32
2435998,61000,btc.omft.near,2026-02-13 9:17:32
2435999,15878,btc.omft.near,2026-02-13 9:17:32
2436000,13435,btc.omft.near,2026-02-13 9:17:33
2436001,30500,btc.omft.near,2026-02-13 9:17:33
2436002,27512,btc.omft.near,2026-02-13 9:17:33
2436003,13619,btc.omft.near,2026-02-13 9:17:33
2436004,13619,btc.omft.near,2026-02-13 9:17:33
2436005,22000,btc.omft.near,2026-02-13 9:17:33
2436006,30000000,btc.omft.near,2026-02-13 9:17:33
2436007,10000,btc.omft.near,2026-02-13 9:17:33
2436008,11903,btc.omft.near,2026-02-13 9:17:33
2436009,2361155,btc.omft.near,2026-02-13 9:17:33
2436010,13435,btc.omft.near,2026-02-13 9:17:33
2436011,30737,btc.omft.near,2026-02-13 9:17:33
2436012,45596747,btc.omft.near,2026-02-13 9:17:33
2436013,104227,btc.omft.near,2026-02-13 9:17:33
2436171,280000,btc.omft.near,2026-02-13 9:25:35
2436172,1400000,btc.omft.near,2026-02-13 9:25:35
2436177,20000,btc.omft.near,2026-02-13 9:25:35
2436178,34524,btc.omft.near,2026-02-13 9:25:35
2436173,587000,btc.omft.near,2026-02-13 9:25:35
2436174,21378,btc.omft.near,2026-02-13 9:25:35
2436175,1200000,btc.omft.near,2026-02-13 9:25:35
2436176,3000000,btc.omft.near,2026-02-13 9:25:35
2436179,40000,btc.omft.near,2026-02-13 9:25:35
2436180,30000,btc.omft.near,2026-02-13 9:25:35
